MAE;predicted;real
11.302770273980608;2.9720357894312217;4.2402826860000005
11.302770273980608;32.60966933245592;15.65836299
11.302770273980608;1.0107249517451395;0.0
11.302770273980608;55.97655969348945;28.0952381
11.302770273980608;50.261684941382335;94.28571429
11.302770273980608;67.26608380857714;94.93534483
11.302770273980608;24.55041388280428;17.31669267
11.302770273980608;93.295945075;88.8
11.302770273980608;25.0845390209024;9.75177305
11.302770273980608;85.94195005822023;99.6835443
11.302770273980608;100.0546187051886;100.0
11.302770273980608;32.834335386142186;100.0
11.302770273980608;83.23147677615819;83.94160584
11.302770273980608;63.651181191210384;100.0
11.302770273980608;40.02267522456133;33.5078534
11.302770273980608;70.88572295230077;100.0
11.302770273980608;91.67644631404262;100.0
11.302770273980608;4.588875410565197;5.294117647
11.302770273980608;68.69412570574308;35.86956522
11.302770273980608;102.07555069590867;94.15807559999999
11.302770273980608;66.01317593540723;95.75892857
11.302770273980608;36.27469432928059;100.0
11.302770273980608;40.06872202080353;54.60750853
11.302770273980608;4.520707079272401;21.30584192
11.302770273980608;58.842593694335314;100.0
11.302770273980608;44.88333864013405;100.0
11.302770273980608;18.451793441644217;14.53900709
11.302770273980608;101.7397438131757;100.0
11.302770273980608;37.49358195914192;14.78599222
11.302770273980608;83.1423484079124;99.6099844
11.302770273980608;7.322233809719788;8.225616921
11.302770273980608;18.22951849807048;18.18181818
11.302770273980608;-0.5409530681973237;3.205128205
11.302770273980608;101.14284286679981;100.0
11.302770273980608;88.17604360275936;98.77488515
11.302770273980608;95.70830001795609;100.0
11.302770273980608;15.991634264251937;12.82051282
11.302770273980608;102.43331574418457;100.0
11.302770273980608;0.39008018820282214;1.101928375
11.302770273980608;8.43639373928071;2.602230483
11.302770273980608;80.6525237387638;95.01779359
11.302770273980608;29.486905125756806;8.90052356
11.302770273980608;95.45325980787294;100.0
11.302770273980608;9.775154145915248;7.936507937000001
11.302770273980608;63.62046051513256;85.9922179
11.302770273980608;104.71354099195068;98.05825243
11.302770273980608;0.5467060135683168;1.5
11.302770273980608;102.48891601062698;99.64664311
11.302770273980608;34.17034489857673;23.60515021
11.302770273980608;5.6713454858247925;2.564102564
11.302770273980608;94.29925665680899;98.99328859
11.302770273980608;100.48061644728782;94.79553903
