MAE;predicted;real
10.405940226549736;6.90615254500905;11.885245900000001
10.405940226549736;105.37326284145414;83.94160584
10.405940226549736;76.92968847173816;100.0
10.405940226549736;18.23027334726074;37.80068729
10.405940226549736;45.45911375628966;28.0952381
10.405940226549736;4.503720901076826;21.30584192
10.405940226549736;1.179186556767649;1.315789474
10.405940226549736;7.059327745056318;8.724832215
10.405940226549736;15.931953288706435;7.112068966
10.405940226549736;2.209082721142201;1.50862069
10.405940226549736;83.00408162396295;85.47008547
10.405940226549736;111.39813511320665;100.0
10.405940226549736;140.64567610530878;94.73684211
10.405940226549736;50.32977852864745;100.0
10.405940226549736;32.280856730482604;24.33862434
10.405940226549736;17.721277434879195;14.53900709
10.405940226549736;124.92628806696426;97.05882353
10.405940226549736;5.270304042718442;2.1352313169999997
10.405940226549736;104.4241585114167;100.0
10.405940226549736;5.30438052772289;19.34604905
10.405940226549736;110.14953511306813;94.28571429
10.405940226549736;24.45241734873048;14.78599222
10.405940226549736;21.193179596615636;37.58389262
10.405940226549736;100.20082498138471;100.0
10.405940226549736;80.6553489779318;100.0
10.405940226549736;20.853041153276717;12.34177215
10.405940226549736;126.02728354682007;100.0
10.405940226549736;106.40094482294926;96.82539683
10.405940226549736;41.552666298431106;36.39240506
10.405940226549736;5.226338067199382;21.95121951
10.405940226549736;107.85199920771583;100.0
10.405940226549736;6.314355591789971;4.2402826860000005
10.405940226549736;46.71976858856736;27.96709753
10.405940226549736;22.164067952228994;17.70428016
10.405940226549736;5.990535658437977;8.225616921
10.405940226549736;90.70168573136422;100.0
10.405940226549736;4.296966124658727;5.053598775
10.405940226549736;38.98498948537223;100.0
10.405940226549736;102.68788894627656;100.0
10.405940226549736;70.06940931547527;33.33333333
10.405940226549736;3.1011019497520613;4.60251046
10.405940226549736;96.36702391963394;100.0
10.405940226549736;92.18108956106448;100.0
10.405940226549736;130.28851128520157;90.90909091
10.405940226549736;62.93061469507548;79.55307263
10.405940226549736;2.1153451129794005;3.205128205
10.405940226549736;29.043582697415097;15.98360656
10.405940226549736;60.359622099976846;95.29411765
10.405940226549736;123.39125955646719;93.71727749
10.405940226549736;105.3723308116365;98.46416382
10.405940226549736;67.57536158718787;57.33695652
10.405940226549736;123.0744094249043;86.06557377
