MAE;predicted;real
9.268783341329856;17.423046174041495;21.76470588
9.268783341329856;107.26803368481959;97.08333333
9.268783341329856;24.87657850772231;14.78599222
9.268783341329856;24.045932696909958;26.21359223
9.268783341329856;89.24414562092713;100.0
9.268783341329856;102.64184153466526;100.0
9.268783341329856;-0.0;4.0
9.268783341329856;81.58834315537813;100.0
9.268783341329856;107.40040807766512;100.0
9.268783341329856;6.926074553136781;7.936507937000001
9.268783341329856;27.5055353589815;23.60515021
9.268783341329856;4.715434202602199;5.294117647
9.268783341329856;5.26475689840459;6.0606060610000005
9.268783341329856;102.0970626219488;100.0
9.268783341329856;17.980878211276572;17.31843575
9.268783341329856;4.724941336595274;2.564102564
9.268783341329856;82.24039075999794;100.0
9.268783341329856;12.000783822347348;18.18181818
9.268783341329856;14.72660470911439;6.166666667
9.268783341329856;46.78505153263102;27.96709753
9.268783341329856;0.33325384215465126;1.101928375
9.268783341329856;99.48806748310027;91.66666667
9.268783341329856;4.695941750932771;1.4869888480000002
9.268783341329856;5.5015636393481016;21.95121951
9.268783341329856;107.07133137739444;94.15807559999999
9.268783341329856;6.422859470083079;16.90140845
9.268783341329856;63.088166518856696;100.0
9.268783341329856;112.04218879676468;97.05882353
9.268783341329856;101.44535911325171;86.68478261
9.268783341329856;21.348276207087743;15.65836299
9.268783341329856;69.24964394563142;100.0
9.268783341329856;92.77917967253816;99.6099844
9.268783341329856;85.23300665367242;99.58158996
9.268783341329856;17.51382317232193;19.73684211
9.268783341329856;-0.007187867494422243;41.56626506
9.268783341329856;104.3234979808478;99.64664311
9.268783341329856;97.41473171114494;100.0
9.268783341329856;5.699590466437339;2.9197080289999997
9.268783341329856;4.864903775018966;21.30584192
9.268783341329856;44.88806349172929;41.43192488
9.268783341329856;118.17100699499356;94.79553903
9.268783341329856;93.46702477376378;100.0
9.268783341329856;101.92874019365304;85.47008547
9.268783341329856;-5.568904463088592;95.29411765
9.268783341329856;53.456167006093835;54.60750853
9.268783341329856;6.435508816045135;3.305785124
9.268783341329856;108.1582126220039;97.88359788
9.268783341329856;106.99833822071169;91.82879377
9.268783341329856;91.020300483957;100.0
9.268783341329856;111.51375482740768;100.0
9.268783341329856;5.787031583789219;1.167315175
9.268783341329856;103.1535748068981;98.05825243
