RMSE;predicted;real
9.464070229991814;32.33633688616774;21.76470588
9.464070229991814;60.56428172027797;35.0177305
9.464070229991814;15.814324248286841;17.31669267
9.464070229991814;-0.9051141810344738;1.101928375
9.464070229991814;90.88917330722596;98.77488515
9.464070229991814;6.867817844329586;5.147058824
9.464070229991814;25.179827087676088;7.112068966
9.464070229991814;107.71448847064315;97.05882353
9.464070229991814;7.384511735388955;2.602230483
9.464070229991814;23.620459693077287;28.125
9.464070229991814;14.428066553821875;17.77108434
9.464070229991814;14.145196736546936;7.936507937000001
9.464070229991814;96.0415372192275;99.58158996
9.464070229991814;100.41600706034147;100.0
9.464070229991814;37.763519783381575;27.96709753
9.464070229991814;39.726539025667506;17.31843575
9.464070229991814;95.10940393677136;91.4893617
9.464070229991814;103.85035457084336;96.0
9.464070229991814;3.195040003398592;5.291005291
9.464070229991814;6.97102345647718;14.43850267
9.464070229991814;34.965252675383944;26.21359223
9.464070229991814;96.5865888387895;95.75892857
9.464070229991814;62.77139317959639;35.86956522
9.464070229991814;54.27016449480294;100.0
9.464070229991814;47.84606364636542;33.18435754
9.464070229991814;18.155714364713305;14.53900709
9.464070229991814;92.6437173489287;100.0
9.464070229991814;13.031611878860456;15.65836299
9.464070229991814;37.79794192794114;100.0
9.464070229991814;0.833332555769843;5.053598775
9.464070229991814;104.13439235698574;98.46416382
9.464070229991814;81.45308529188787;100.0
9.464070229991814;9.86500051647229;20.98009188
9.464070229991814;97.32373667740188;83.94160584
9.464070229991814;95.02858635451847;94.84978541
9.464070229991814;77.78938006908228;28.72340426
9.464070229991814;26.994664649633172;19.73684211
9.464070229991814;10.15164086061786;8.724832215
9.464070229991814;19.418444939025125;12.82051282
9.464070229991814;98.45285426615776;99.51219512
9.464070229991814;60.779292140164074;41.43192488
9.464070229991814;41.40487155098781;41.56626506
9.464070229991814;39.484476693473894;32.59385666
9.464070229991814;1.6812164207307099;4.2402826860000005
9.464070229991814;99.32540058761967;88.8
9.464070229991814;71.05477758833743;40.24960998
9.464070229991814;1.020955558231659;2.1352313169999997
9.464070229991814;96.7807102504475;88.01652893
9.464070229991814;89.76902435054762;100.0
9.464070229991814;70.00538675363167;100.0
9.464070229991814;11.349805765393704;21.95121951
9.464070229991814;49.26706849637844;36.39240506
