RMSE;predicted;real
11.601080635340756;64.69970653341815;94.93534483
11.601080635340756;96.58209001757649;100.0
11.601080635340756;9.070573555849265;11.885245900000001
11.601080635340756;9.213104415534165;8.225616921
11.601080635340756;6.9717830001191246;3.305785124
11.601080635340756;100.16670869792068;94.57831325
11.601080635340756;13.609151765140345;33.18435754
11.601080635340756;15.169882387940321;6.166666667
11.601080635340756;100.91631799159799;95.29411765
11.601080635340756;6.860194689257191;1.315789474
11.601080635340756;87.08084110541813;100.0
11.601080635340756;5.0353645233902675;2.9972752039999997
11.601080635340756;6.0104903253213;8.724832215
11.601080635340756;98.41419685621253;95.75892857
11.601080635340756;46.44076219022421;33.5078534
11.601080635340756;8.995435180739376;2.1352313169999997
11.601080635340756;7.59791247302408;6.310679612
11.601080635340756;89.6016049932573;40.24960998
11.601080635340756;97.56303781272781;96.0
11.601080635340756;90.25560394545367;100.0
11.601080635340756;38.55260996192405;28.0952381
11.601080635340756;7.4547335817415945;2.564102564
11.601080635340756;7.108077159437753;5.109489051000001
11.601080635340756;101.92879073018672;93.71727749
11.601080635340756;29.831396494842465;28.125
11.601080635340756;6.908235453689714;4.87804878
11.601080635340756;92.36614350812354;100.0
11.601080635340756;96.89654542061751;85.47008547
11.601080635340756;98.98136378191272;90.90909091
11.601080635340756;98.44933409675424;98.05825243
11.601080635340756;47.75662073551291;21.55477032
11.601080635340756;96.97102512648195;97.82016349
11.601080635340756;32.31496792382394;24.33862434
11.601080635340756;8.52041847892931;4.2402826860000005
11.601080635340756;97.68686951145605;98.46416382
11.601080635340756;80.07980824085097;100.0
11.601080635340756;48.98046286633741;41.56626506
11.601080635340756;6.859361715410889;6.008583691
11.601080635340756;96.24056335100835;100.0
11.601080635340756;39.97109394188375;54.60750853
11.601080635340756;93.3224691389013;94.4741533
11.601080635340756;45.41825821770877;27.96709753
11.601080635340756;20.171048229365027;15.98360656
11.601080635340756;6.964952347127693;17.77108434
11.601080635340756;10.211088040165007;2.602230483
11.601080635340756;21.16396207194087;23.60515021
11.601080635340756;99.80527542815686;97.08333333
11.601080635340756;8.896566563496306;20.98009188
11.601080635340756;49.00158393605553;35.0177305
11.601080635340756;6.1979981450042905;2.4
11.601080635340756;98.17339831003787;97.52066116
11.601080635340756;8.908691576985515;37.80068729
