RMSE;predicted;real
97.85059830739947;4.746496348302464;32.59385666
97.85059830739947;2.14918886676828;8.225616921
97.85059830739947;3.295042972487182;7.112068966
97.85059830739947;8.289465346633369;100.0
97.85059830739947;9.47142355698194;100.0
97.85059830739947;9.155911321411791;83.94160584
97.85059830739947;7.908603508185891;100.0
97.85059830739947;9.593599063882392;100.0
97.85059830739947;8.37496023767133;100.0
97.85059830739947;5.851225081092607;35.86956522
97.85059830739947;9.635717948714886;100.0
97.85059830739947;1.9809364507716163;1.101928375
97.85059830739947;8.438893665907678;91.4893617
97.85059830739947;3.29889455612973;9.75177305
97.85059830739947;3.007240060705476;15.65836299
97.85059830739947;8.9979638452673;93.71727749
97.85059830739947;2.0172648946481297;0.0
97.85059830739947;2.081567750896694;5.053598775
97.85059830739947;2.025464323977793;5.109489051000001
97.85059830739947;9.15176547065247;94.84978541
97.85059830739947;2.114202723351087;5.147058824
97.85059830739947;2.3815541331688053;14.53900709
97.85059830739947;9.16666571017383;100.0
97.85059830739947;2.0600451299345375;1.50862069
97.85059830739947;2.0573900172283714;6.310679612
97.85059830739947;6.779927213566133;28.72340426
97.85059830739947;2.013755373954857;4.60251046
97.85059830739947;4.340126427591864;21.76470588
97.85059830739947;6.292057575948499;33.33333333
97.85059830739947;2.2044046058617206;2.4
97.85059830739947;8.65934339959943;100.0
97.85059830739947;7.296556697143793;100.0
97.85059830739947;8.862820003987133;88.8
97.85059830739947;4.5226357016843854;17.70428016
97.85059830739947;9.48946199268687;100.0
97.85059830739947;9.051112277816923;96.82539683
97.85059830739947;9.615324891150204;98.04964539
97.85059830739947;8.863590018632578;98.05825243
97.85059830739947;2.109575862716373;4.166666667
97.85059830739947;9.489669126485696;97.30046948
97.85059830739947;2.2888143961510483;19.34604905
97.85059830739947;8.847993434101866;94.15807559999999
97.85059830739947;9.021504215163434;100.0
97.85059830739947;2.0214988381588963;3.205128205
97.85059830739947;2.8423556372451797;8.724832215
97.85059830739947;9.35031523888857;100.0
97.85059830739947;4.516025737309289;33.18435754
97.85059830739947;8.903080473446147;91.66666667
97.85059830739947;8.571924096976415;100.0
97.85059830739947;9.123622601979338;98.99328859
97.85059830739947;9.675885719308917;100.0
97.85059830739947;8.877056677213455;94.79553903
