;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51
RMSE;21.98982172488628;21.98982172488628;21.98982172488628;21.98982172488628;21.98982172488628;21.98982172488628;21.98982172488628;21.98982172488628;21.98982172488628;21.98982172488628;21.98982172488628;21.98982172488628;21.98982172488628;21.98982172488628;21.98982172488628;21.98982172488628;21.98982172488628;21.98982172488628;21.98982172488628;21.98982172488628;21.98982172488628;21.98982172488628;21.98982172488628;21.98982172488628;21.98982172488628;21.98982172488628;21.98982172488628;21.98982172488628;21.98982172488628;21.98982172488628;21.98982172488628;21.98982172488628;21.98982172488628;21.98982172488628;21.98982172488628;21.98982172488628;21.98982172488628;21.98982172488628;21.98982172488628;21.98982172488628;21.98982172488628;21.98982172488628;21.98982172488628;21.98982172488628;21.98982172488628;21.98982172488628;21.98982172488628;21.98982172488628;21.98982172488628;21.98982172488628;21.98982172488628;21.98982172488628
0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
predicted;5.871321534749336;79.78461864466081;78.42073974098281;79.09127201905012;4.277058904399846;1.0307614766966469;98.35018759119268;4.037794395345888;35.18790977242603;74.12290516185327;7.654086041547528;74.86053326874365;83.96523820097873;81.55211139874659;87.34145086815381;70.4379708551;20.45740423678659;58.817904589484776;29.8284587180375;11.424849220335872;79.12772474484152;11.356255394182869;100.50296633543292;112.01434324438192;101.46298540868624;6.019874271367253;28.629820494539644;4.117872278131316;112.73086010069916;8.759183575972411;26.55367880290512;263.6432196188436;91.44505531144064;0.0;105.99843495505225;101.72633342665216;10.839778159989343;3.4943976446953693;10.222143762700982;100.49817785290323;99.00256031289742;77.06234482490866;13.079727208036699;44.97778387431778;33.84773019513368;122.64879746677364;3.352491821563241;95.54367265119144;23.28236838262051;64.53486183909027;89.65983148914505;103.0472281848604
predicted;102.13303187623876;8.518285302410378;81.10598168667046;99.62614845925762;95.8257348457215;76.82671711153613;81.08654537204112;8.034540861241389;75.36637372882508;95.21198032812912;17.50953519284597;6.940896180899914;96.03560525207165;68.01151119338925;26.603036161949127;18.30488828090176;90.3284170894198;19.13122754060787;67.86910674902663;43.797532759003104;26.686168057912685;94.8657673926853;98.2066549039348;106.16948263491925;11.208280882966427;16.84721246634651;100.59030816394316;10.662331648795623;21.777835839838616;24.308342333647925;97.156253020792;93.48479273085889;81.40551738515515;24.201701426626773;69.9412695838534;82.0546246139875;59.488238902164575;9.788505406791066;24.78806799013513;22.208215327309386;96.23435368833465;104.90281951298573;105.51083313344164;45.652788659607495;107.788931308175;22.306395894581858;10.016355616472886;100.0160766721293;85.97614652159943;6.431859258883834;7.455484765186446;35.05458076984837
predicted;1.2704406287605725;94.296427259184;90.49180452322076;2.8954049007990164;90.664854717828;33.754097777179425;96.97999254607836;94.20765269114227;109.43334527001021;30.58216417715882;0.35422466738404784;93.50075629995527;39.45186176397355;71.74891052869188;8.926194939011896;85.87816828863127;13.561721348290071;73.55300090347805;55.372067115140005;78.009506100849;34.56613070797281;85.21044321577479;38.18112491338295;-0.6343669061756984;89.91971748414473;0.1132664451499907;86.99357268976763;99.25888542833543;76.67849229127842;0.6356346563245648;41.94456389364985;90.02440169264484;4.61598306650305;8.577476532822722;94.57573973083059;70.94202210241754;96.38293147500244;49.530379195016;74.20288757241316;0.3873523124813653;6.4849481295299976;24.115188885938693;93.00430823231385;100.88738115072321;70.51504092204232;67.20508323016969;40.90609084812843;80.23486861665435;5.018256168171184;87.52164177140959;0.3679359641951333;1.9096442461096572
predicted;-1.1540720391344996;9.975030679877557;12.302684108923705;74.52439855708468;90.61412965222841;117.09795079568796;10.699201847331109;24.46063285623973;82.89094766731732;22.506429979519712;20.83199837914492;18.478825601713133;20.0877309009242;78.7719527975055;8.539699486629264;87.93451163103245;11.875704649360838;93.70542616291851;100.24840567291285;12.44936117369982;23.173542169421946;78.99734017364571;68.85437804303226;83.58570190796151;71.45527868976542;34.432553939856376;73.77511502096235;0.8324370181914804;53.1510856815873;90.55692106742886;50.04502265550133;97.92682675039607;1.8754566612505723;17.266991848036152;81.38562424951654;106.28602525705985;93.97128026599646;10.218004248057179;53.54466169425476;5.625035761060392;18.544756123456143;87.76685187756371;76.94508948500918;29.10868318311545;102.31587555308386;100.18256130283295;28.021898122537078;43.17502366762695;80.65429206645581;106.58590711117412;73.40987981588187;20.138356665010747
predicted;82.64013317973905;36.32952536601943;50.655260927556064;100.34123203579512;27.785740379213447;36.139218457728425;91.20801142320015;98.05362093965051;67.07577646074415;48.13592807954405;42.372800142298544;41.35707366600832;98.492448864637;55.75971581294724;63.62439385161601;48.887272529211934;20.89048096913882;28.341906945545038;56.935611530059106;94.6296106432991;89.59104541427324;94.47301267183373;58.87755140940545;96.73865498897594;47.80914437337574;27.372451784160038;111.08146554588356;62.637419376039716;99.23062057074995;38.65625;46.85956538577192;44.31238858130086;25.23113989701431;81.03913720873223;35.812020393476494;86.39336264396319;87.00769745831522;105.544809133579;38.859048628104894;27.428374158411756;61.28767444664281;112.62327372287712;36.637790851175616;84.96149473175991;66.74917993425476;107.37468895428393;66.12820512820514;72.0809593434075;39.491217964204345;107.65333854775636;33.85950701603856;74.02837584963152
predicted;80.86352753391859;67.56021409455843;1.862884160756501;116.68279198341395;81.95886075949367;29.899824253075572;18.35928143712575;85.33900709219859;1.9555555555555555;19.28238133547868;78.53122782114977;83.5841584158416;9.941634241245136;80.17943743937923;84.23526660430308;68.59171597633136;94.74469453376206;79.01639344262296;-1.9026651216685981;27.93526691887348;75.74289706567302;80.03458096013019;96.93322475570032;-3.988995873452544;-6.979320531757754;-8.033946251768034;28.299752270850533;95.14357682619648;96.79090909090908;66.19294710327456;109.07473309608541;101.89885496183207;35.36262295081967;53.78281008749357;97.39193178091179;86.13743409490334;7.707750952986022;12.511571254567599;3.781065088757397;104.87741935483872;87.8276923076923;63.32260795935648;67.14408338442675;112.57567104511708;70.38780154756486;7.7540173053152035;89.92859799181852;20.04773269689737;43.169451073985684;111.63143631436314;67.27675276752768;47.5609756097561
predicted;28.34833668702098;51.82751414292658;87.85531918864442;0.2338714166107749;91.53554313754988;81.80910229980573;18.45988491969737;93.14409764717692;94.67966414034369;92.95556498718356;11.340745114957144;86.49243302892759;76.64302421058851;1.2460819400870768;7.219737153437683;23.30115999329659;96.20157921340076;72.85395979512245;93.87409264526312;24.61948159697514;-0.9326034437052684;-2.5582666620591543;11.808413647167832;53.89142393798186;3.913399977670508;15.48792632206057;20.91935448290195;78.62415076201931;20.992631228861068;113.62604481961769;4.27962811832252;76.10040052495847;1.5575327579633154;1.9590144937844087;11.910971787698893;24.62967123960149;91.98961406092621;91.27961145301869;8.916137140729166;40.28127746772147;117.86248667289414;34.86996888282651;16.981970509203688;70.88720131222642;81.30886069930324;89.85528375800459;51.516027959272826;93.32188309371824;5.0624997890654955;9.333353570489011;7.818496152423358;95.18886447377008
predicted;86.0;12.0;14.0;20.0;6.0;34.0;120.0;84.0;98.0;120.0;36.0;0.0;54.0;78.0;96.0;-2.0;64.0;86.0;92.0;86.0;30.0;2.0;82.0;78.0;0.0;76.0;76.0;46.0;30.0;70.0;4.0;38.0;28.0;74.0;10.0;102.0;2.0;70.0;120.0;24.0;98.0;90.0;64.0;8.0;74.0;56.0;0.0;78.0;34.0;20.0;6.0;100.0
predicted;80.13694843429029;3.378148752798219;65.21569941462259;10.240491944584212;37.124046538234865;80.18664680111871;97.13105678944868;35.1363217414894;20.50401728679113;40.165556137021134;116.10722053410471;57.32498698480824;16.413453894769667;110.61629792831663;132.2885096434905;65.84321870403771;147.90859834874237;105.56540329435975;21.257250275274288;98.04279829662252;49.318286905041354;21.334132596573575;8.852785284426481;100.7541296431256;127.01103746779604;106.8097852946488;4.662501070900502;99.82487662539808;34.560144973273424;113.42252238444256;3.1036308901803533;87.11246178384808;55.7063461919015;33.965597781584876;3.152308763687284;114.64226525191143;4.735003257150534;98.06122685098835;9.927409080769943;89.06051193929525;82.86457208216136;90.81742935465263;18.695929572333984;87.2321452022685;98.95879852938528;78.3067358306026;18.28618833108773;21.182851953975142;109.05891679853255;117.03052798251512;2.6870099716443723;63.301923554490436
predicted;35.07968335516674;74.12670905992539;29.59272527619299;90.45229494269694;81.15177755351671;38.11102914046249;40.686931693137716;26.3648513334732;77.6425294573076;84.40645369462617;89.58292873723856;50.681703279465104;48.720001301664105;24.522118454530247;26.409316970798965;86.75510797339422;66.7555247565366;83.00444666209441;90.48075284293198;70.55687350048595;57.97858686995028;67.04814233312456;80.2299528604903;27.95093068624461;39.84665427509294;25.02813832257187;50.44605249222868;76.90039760608548;26.031265208307023;85.41369294343437;31.774325499016534;26.87461773700306;65.95663032899179;88.01675332623043;84.15360152373191;42.8983310548901;48.602960266936684;51.568046886269904;88.52104329997812;85.25855164279345;38.30799220272904;83.94923229054967;62.38461300356946;88.31275497186962;85.43480414952948;33.83836712823131;63.551304700252985;86.26924554158713;22.766669770912667;76.68318160446059;44.03204099389204;73.94629877671484
0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
real;1.315789474;96.0;99.64664311;100.0;4.0;21.30584192;100.0;5.109489051000001;12.34177215;100.0;2.564102564;98.99328859;99.6099844;100.0;100.0;79.55307263;21.76470588;41.43192488;54.60750853;20.98009188;94.4741533;14.43850267;86.68478261;100.0;90.90909091;19.73684211;38.13229572;19.34604905;100.0;4.166666667;11.15702479;100.0;88.01652893;4.87804878;88.8;91.82879377;1.167315175;1.50862069;12.82051282;100.0;100.0;100.0;5.291005291;28.0952381;24.33862434;94.79553903;16.90140845;33.33333333;9.75177305;100.0;100.0;98.04964539
real;88.01652893;17.77108434;100.0;100.0;100.0;100.0;100.0;6.008583691;57.33695652;100.0;19.73684211;1.101928375;99.6099844;100.0;38.13229572;7.112068966;83.94160584;17.31843575;100.0;95.29411765;27.96709753;100.0;86.68478261;90.90909091;5.291005291;33.18435754;97.30046948;7.936507937000001;14.78599222;37.80068729;100.0;100.0;100.0;37.58389262;99.58158996;100.0;35.86956522;2.564102564;21.55477032;26.21359223;100.0;96.0;91.82879377;100.0;94.1580756;17.70428016;4.0;98.04964539;100.0;1.5;3.305785124;100.0
real;5.294117647;100.0;100.0;2.602230483;94.4741533;27.96709753;100.0;100.0;95.01779359;19.73684211;0.0;88.01652893;32.35294118;100.0;2.4;100.0;11.15702479;100.0;37.58389262;83.94160584;35.86956522;97.88359788;28.0952381;3.03030303;100.0;1.50862069;100.0;98.46416382;33.18435754;2.919708029;33.33333333;100.0;16.90140845;7.936507937000001;100.0;94.24206816;98.04964539;25.83333333;100.0;5.053598775;6.166666667;26.21359223;100.0;94.28571429;100.0;37.80068729;40.24960998;100.0;100.0;100.0;4.2402826860000005;8.225616921
real;2.997275204;11.8852459;18.18181818;100.0;98.77488515;100.0;4.166666667;23.60515021;100.0;9.779614325;12.34177215;17.31669267;8.90052356;100.0;20.98009188;97.52066116;8.225616921;97.08333333;85.47008547;14.53900709;37.58389262;100.0;100.0;100.0;100.0;25.83333333;100.0;4.60251046;41.56626506;100.0;35.86956522;97.30046948;1.315789474;1.167315175;99.58158996;98.04964539;96.0;14.43850267;100.0;5.915178571;19.73684211;83.94160584;100.0;38.13229572;86.06557377;94.79553903;54.60750853;36.39240506;100.0;96.82539683;100.0;17.31843575
real;100.0;18.18181818;7.112068966;93.71727749;4.0;12.6984127;88.01652893;99.64664311;79.55307263;19.73684211;8.90052356;20.98009188;86.68478261;28.0952381;35.86956522;14.78599222;5.053598775;8.225616921;35.0177305;100.0;94.28571429;97.88359788;100.0;88.8;28.125;14.43850267;98.46416382;32.35294118;97.30046948;17.31669267;100.0;9.779614325;5.109489051000001;100.0;12.82051282;100.0;100.0;96.82539683;12.34177215;4.60251046;95.29411765;100.0;2.602230483;100.0;41.43192488;96.0;27.96709753;24.33862434;11.15702479;94.79553903;21.95121951;100.0
real;100.0;33.33333333;5.053598775;97.05882353;98.77488515;17.31669267;5.291005291;99.6099844;2.919708029;12.6984127;99.6835443;100.0;17.77108434;41.56626506;100.0;27.96709753;97.08333333;91.4893617;4.60251046;33.18435754;100.0;83.94160584;96.0;1.5;1.101928375;3.03030303;19.34604905;94.79553903;94.73684211;28.0952381;98.05825243;94.24206816;9.779614325;32.59385666;85.47008547;97.52066116;11.9047619;8.225616921;6.0606060610000005;96.82539683;94.4741533;28.72340426;100.0;100.0;100.0;1.167315175;100.0;14.53900709;23.60515021;97.88359788;100.0;36.39240506
real;9.779614325;100.0;88.01652893;5.109489051000001;86.06557377;100.0;18.18181818;100.0;96.0;91.4893617;7.936507937000001;99.51219512;100.0;1.315789474;16.90140845;8.90052356;94.1580756;100.0;95.75892857;15.65836299;1.5;2.997275204;11.8852459;41.43192488;2.135231317;12.82051282;11.15702479;98.77488515;21.76470588;100.0;4.60251046;95.29411765;6.310679612;4.0;14.43850267;7.112068966;100.0;100.0;5.915178571;28.125;100.0;32.59385666;20.98009188;85.9922179;100.0;100.0;33.5078534;94.73684211;4.166666667;21.95121951;17.77108434;97.52066116
real;100.0;7.112068966;11.8852459;37.80068729;11.9047619;41.43192488;94.79553903;100.0;100.0;100.0;100.0;4.60251046;40.24960998;100.0;91.4893617;4.87804878;100.0;97.30046948;100.0;96.82539683;9.779614325;4.0;100.0;100.0;3.03030303;100.0;28.72340426;32.35294118;17.31669267;100.0;6.310679612;28.125;12.34177215;100.0;37.58389262;100.0;21.30584192;100.0;94.24206816;8.90052356;88.01652893;100.0;97.82016349;2.602230483;99.51219512;95.29411765;5.053598775;100.0;100.0;21.76470588;19.73684211;100.0
real;99.58158996;5.109489051000001;33.33333333;5.147058824;27.96709753;100.0;100.0;100.0;19.73684211;33.5078534;94.24206816;57.33695652;6.166666667;100.0;100.0;79.55307263;100.0;100.0;37.58389262;100.0;100.0;32.59385666;2.602230483;85.47008547;94.1580756;100.0;6.310679612;97.52066116;41.43192488;86.06557377;1.101928375;99.51219512;35.0177305;25.83333333;4.87804878;100.0;5.053598775;94.4741533;8.225616921;100.0;100.0;100.0;37.80068729;100.0;98.99328859;100.0;8.90052356;38.13229572;100.0;94.57831325;4.0;100.0
real;14.43850267;79.55307263;5.147058824;100.0;100.0;2.602230483;17.31669267;3.03030303;94.93534483;98.04964539;96.0;15.98360656;14.78599222;2.919708029;3.205128205;100.0;36.39240506;94.4741533;100.0;100.0;28.125;25.83333333;100.0;4.0;19.34604905;4.87804878;17.70428016;94.28571429;6.008583691;100.0;8.225616921;6.0606060610000005;54.60750853;97.52066116;88.01652893;12.34177215;9.779614325;17.31843575;94.1580756;99.6099844;8.724832215;100.0;27.96709753;94.24206816;100.0;21.95121951;35.86956522;95.01779359;21.30584192;100.0;6.166666667;28.72340426
