MAE;predicted;real
9.627058198818565;107.21721503434378;100.0
9.627058198818565;7.72751193330237;19.34604905
9.627058198818565;86.23496978287933;95.75892857
9.627058198818565;96.45370600082651;98.05825243
9.627058198818565;44.87475881924607;37.58389262
9.627058198818565;103.21005653758667;93.71727749
9.627058198818565;50.50502084262551;25.83333333
9.627058198818565;82.01400473243615;100.0
9.627058198818565;5.405127244987746;16.90140845
9.627058198818565;91.09566312303919;100.0
9.627058198818565;9.08127223659756;5.291005291
9.627058198818565;102.61455092361462;100.0
9.627058198818565;18.469433413728915;11.15702479
9.627058198818565;48.312557646169566;33.5078534
9.627058198818565;90.17770967302151;88.8
9.627058198818565;6.57146719436302;21.30584192
9.627058198818565;5.19951696810994;2.4
9.627058198818565;33.99283193052359;32.59385666
9.627058198818565;7.619115887215653;7.936507937000001
9.627058198818565;4.123466394506988;5.053598775
9.627058198818565;63.79177538885624;79.55307263
9.627058198818565;82.73262507933089;94.84978541
9.627058198818565;70.43175077236626;28.72340426
9.627058198818565;4.855450798892974;4.2402826860000005
9.627058198818565;8.309368162522418;2.564102564
9.627058198818565;96.22768124528098;100.0
9.627058198818565;71.50490674838056;33.33333333
9.627058198818565;97.49025336992737;99.64664311
9.627058198818565;10.821531818603756;17.77108434
9.627058198818565;100.0743829224292;100.0
9.627058198818565;135.4830803432764;100.0
9.627058198818565;1.748022820981216;1.101928375
9.627058198818565;108.16829898762556;100.0
9.627058198818565;98.1117717021963;100.0
9.627058198818565;95.78033607596188;100.0
9.627058198818565;24.11336382487548;14.78599222
9.627058198818565;5.270999934570277;2.1352313169999997
9.627058198818565;107.49727609550551;100.0
9.627058198818565;3.58449306710682;4.60251046
9.627058198818565;23.661667564295534;9.75177305
9.627058198818565;11.23193525526014;8.724832215
9.627058198818565;115.74855929125977;94.79553903
9.627058198818565;92.96235735619011;97.52066116
9.627058198818565;81.88791038780046;98.77488515
9.627058198818565;105.04932283875073;100.0
9.627058198818565;86.1580273567307;100.0
9.627058198818565;24.66729758490835;9.779614325
9.627058198818565;16.986188777459446;14.53900709
9.627058198818565;67.22727835872172;95.29411765
9.627058198818565;89.36639247035725;98.99328859
9.627058198818565;7.469762536653882;1.167315175
9.627058198818565;104.28310643443703;100.0
