RMSE;predicted;real
21.853273491924913;82.64013317973905;100.0
21.853273491924913;36.329525366019425;18.18181818
21.853273491924913;50.65526092755607;7.112068966
21.853273491924913;100.34123203579513;93.71727749
21.853273491924913;27.785740379213447;4.0
21.853273491924913;36.13921845772842;12.698412699999999
21.853273491924913;91.20801142320016;88.01652893
21.853273491924913;98.05362093965051;99.64664311
21.853273491924913;67.07577646074415;79.55307263
21.853273491924913;48.13592807954405;19.73684211
21.853273491924913;42.37280014229855;8.90052356
21.853273491924913;41.35707366600832;20.98009188
21.853273491924913;98.492448864637;86.68478261
21.853273491924913;55.75971581294724;28.0952381
21.853273491924913;63.624393851616006;35.86956522
21.853273491924913;48.88727252921193;14.78599222
21.853273491924913;20.89048096913882;5.053598775
21.853273491924913;28.34190694554504;8.225616921
21.853273491924913;56.93561153005911;35.0177305
21.853273491924913;94.6296106432991;100.0
21.853273491924913;89.59104541427325;94.28571429
21.853273491924913;94.47301267183371;97.88359788
21.853273491924913;58.87755140940545;100.0
21.853273491924913;96.73865498897594;88.8
21.853273491924913;47.809144373375744;28.125
21.853273491924913;27.37245178416004;14.43850267
21.853273491924913;111.08146554588356;98.46416382
21.853273491924913;62.63741937603971;32.35294118
21.853273491924913;99.23062057074995;97.30046948
21.853273491924913;38.65625;17.31669267
21.853273491924913;46.859565385771916;100.0
21.853273491924913;44.31238858130086;9.779614325
21.853273491924913;25.23113989701431;5.109489051000001
21.853273491924913;81.03913720873224;100.0
21.853273491924913;35.812020393476494;12.82051282
21.853273491924913;86.39336264396319;100.0
21.853273491924913;87.00769745831522;100.0
21.853273491924913;105.54480913357898;96.82539683
21.853273491924913;38.85904862810489;12.34177215
21.853273491924913;27.428374158411753;4.60251046
21.853273491924913;61.28767444664281;95.29411765
21.853273491924913;112.62327372287713;100.0
21.853273491924913;36.637790851175616;2.602230483
21.853273491924913;84.96149473175991;100.0
21.853273491924913;66.74917993425476;41.43192488
21.853273491924913;107.37468895428393;96.0
21.853273491924913;66.12820512820514;27.96709753
21.853273491924913;72.0809593434075;24.33862434
21.853273491924913;39.491217964204345;11.15702479
21.853273491924913;107.65333854775636;94.79553903
21.853273491924913;33.85950701603856;21.95121951
21.853273491924913;74.02837584963152;100.0
