RMSE;predicted;real
;0.0;41.56626506
;0.0;21.55477032
;0.0;1.4869888480000002
;0.0;100.0
;0.0;94.24206816
;0.0;38.13229572
;0.0;91.82879377
;0.0;2.564102564
;0.0;35.86956522
;0.0;6.166666667
;0.0;100.0
;0.0;100.0
;0.0;2.9197080289999997
;0.0;33.33333333
;0.0;1.315789474
;0.0;100.0
;0.0;5.915178571
;0.0;100.0
;0.0;95.01779359
;0.0;18.18181818
;0.0;100.0
;0.0;95.75892857
;0.0;94.4741533
;0.0;98.77488515
;0.0;16.90140845
;0.0;100.0
;0.0;100.0
;0.0;100.0
;0.0;100.0
;0.0;41.43192488
;0.0;2.9972752039999997
;0.0;5.053598775
;0.0;90.90909091
;0.0;100.0
;0.0;100.0
;0.0;100.0
;0.0;23.60515021
;0.0;93.71727749
;0.0;99.6099844
;0.0;98.99328859
;0.0;4.87804878
;0.0;5.291005291
;0.0;97.05882353
;0.0;99.51219512
;0.0;35.0177305
;0.0;100.0
;0.0;94.73684211
;0.0;19.34604905
;0.0;98.46416382
;0.0;21.95121951
;0.0;8.724832215
;0.0;99.58158996
