RMSE;predicted;real
20.41160215655105;86.0;100.0
20.41160215655105;12.0;7.112068966
20.41160215655105;14.0;11.885245900000001
20.41160215655105;20.0;37.80068729
20.41160215655105;6.0;11.9047619
20.41160215655105;34.0;41.43192488
20.41160215655105;120.0;94.79553903
20.41160215655105;84.0;100.0
20.41160215655105;98.0;100.0
20.41160215655105;120.0;100.0
20.41160215655105;36.0;100.0
20.41160215655105;0.0;4.60251046
20.41160215655105;54.0;40.24960998
20.41160215655105;78.0;100.0
20.41160215655105;96.0;91.4893617
20.41160215655105;-2.0;4.87804878
20.41160215655105;64.0;100.0
20.41160215655105;86.0;97.30046948
20.41160215655105;92.0;100.0
20.41160215655105;86.0;96.82539683
20.41160215655105;30.0;9.779614325
20.41160215655105;2.0;4.0
20.41160215655105;82.0;100.0
20.41160215655105;78.0;100.0
20.41160215655105;0.0;3.03030303
20.41160215655105;76.0;100.0
20.41160215655105;76.0;28.72340426
20.41160215655105;46.0;32.35294118
20.41160215655105;30.0;17.31669267
20.41160215655105;70.0;100.0
20.41160215655105;4.0;6.310679612
20.41160215655105;38.0;28.125
20.41160215655105;28.0;12.34177215
20.41160215655105;74.0;100.0
20.41160215655105;10.0;37.58389262
20.41160215655105;102.0;100.0
20.41160215655105;2.0;21.30584192
20.41160215655105;70.0;100.0
20.41160215655105;120.0;94.24206816
20.41160215655105;24.0;8.90052356
20.41160215655105;98.0;88.01652893
20.41160215655105;90.0;100.0
20.41160215655105;64.0;97.82016349
20.41160215655105;8.0;2.602230483
20.41160215655105;74.0;99.51219512
20.41160215655105;56.0;95.29411765
20.41160215655105;0.0;5.053598775
20.41160215655105;78.0;100.0
20.41160215655105;34.0;100.0
20.41160215655105;20.0;21.76470588
20.41160215655105;6.0;19.73684211
20.41160215655105;100.0;100.0
